proband_id,test_name,trialn,sex,emotion,salience,f,rsp,rt
4460,emotion_recognition,35,Female,Afraid,Strong,C:\Users\oleach\Charlie\charlie\stimuli\visual\emotion_recognition\FFZ_29.png,Afraid,2750
4460,emotion_recognition,36,Female,Neutral,N/A,C:\Users\oleach\Charlie\charlie\stimuli\visual\emotion_recognition\FN_228.png,Sad,3141
4460,emotion_recognition,37,Male,Afraid,Strong,C:\Users\oleach\Charlie\charlie\stimuli\visual\emotion_recognition\MFZ_132.png,Afraid,2870
4460,emotion_recognition,38,Female,Neutral,N/A,C:\Users\oleach\Charlie\charlie\stimuli\visual\emotion_recognition\FN_204.png,Neutral,2640
4460,emotion_recognition,39,Male,Afraid,Weak,C:\Users\oleach\Charlie\charlie\stimuli\visual\emotion_recognition\MFX_137.png,Afraid,2290
4461,emotion_recognition,0,Female,Happy,Strong,c:\Charlie\charlie\stimuli\visual\emotion_recognition\FHZ_152.png,Happy,4251
4461,emotion_recognition,1,Female,Afraid,Strong,c:\Charlie\charlie\stimuli\visual\emotion_recognition\FFZ_236.png,Afraid,9220
4461,emotion_recognition,2,Male,Happy,Strong,c:\Charlie\charlie\stimuli\visual\emotion_recognition\MHZ_216.png,Happy,1890
4461,emotion_recognition,3,Male,Angry,Weak,c:\Charlie\charlie\stimuli\visual\emotion_recognition\MAX_39.png,Neutral,9131
4461,emotion_recognition,4,Male,Happy,Weak,c:\Charlie\charlie\stimuli\visual\emotion_recognition\MHX_140.png,Happy,1660
4461,emotion_recognition,5,Female,Afraid,Weak,c:\Charlie\charlie\stimuli\visual\emotion_recognition\FFX_54.png,Afraid,1910
4461,emotion_recognition,6,Female,Neutral,N/A,c:\Charlie\charlie\stimuli\visual\emotion_recognition\FN_30.png,Sad,5610
4461,emotion_recognition,7,Female,Sad,Strong,c:\Charlie\charlie\stimuli\visual\emotion_recognition\FSZ_219.png,Sad,1500
4461,emotion_recognition,8,Male,Happy,Weak,c:\Charlie\charlie\stimuli\visual\emotion_recognition\MHX_104.png,Happy,1410
4461,emotion_recognition,9,Female,Angry,Weak,c:\Charlie\charlie\stimuli\visual\emotion_recognition\FAX_45.png,Angry,5840
4461,emotion_recognition,10,Female,Happy,Strong,c:\Charlie\charlie\stimuli\visual\emotion_recognition\FHZ_131.png,Happy,1570
4461,emotion_recognition,11,Male,Neutral,N/A,c:\Charlie\charlie\stimuli\visual\emotion_recognition\MN_111.png,Neutral,1780
4461,emotion_recognition,12,Female,Angry,Strong,c:\Charlie\charlie\stimuli\visual\emotion_recognition\FAZ_32.png,Angry,1490
4461,emotion_recognition,13,Female,Happy,Weak,c:\Charlie\charlie\stimuli\visual\emotion_recognition\FHX_220.png,Happy,2370
4461,emotion_recognition,14,Female,Afraid,Weak,c:\Charlie\charlie\stimuli\visual\emotion_recognition\FFX_130.png,Afraid,1461
4461,emotion_recognition,15,Female,Sad,Weak,c:\Charlie\charlie\stimuli\visual\emotion_recognition\FSX_20.png,Sad,1470
4461,emotion_recognition,16,Male,Sad,Weak,c:\Charlie\charlie\stimuli\visual\emotion_recognition\MSX_108.png,Sad,4280
4461,emotion_recognition,17,Male,Sad,Weak,c:\Charlie\charlie\stimuli\visual\emotion_recognition\MSX_147.png,Sad,3510
4461,emotion_recognition,18,Female,Angry,Strong,c:\Charlie\charlie\stimuli\visual\emotion_recognition\FAZ_129.png,Angry,12511
4461,emotion_recognition,19,Male,Neutral,N/A,c:\Charlie\charlie\stimuli\visual\emotion_recognition\MN_123.png,Neutral,1840
4461,emotion_recognition,20,Male,Sad,Strong,c:\Charlie\charlie\stimuli\visual\emotion_recognition\MSZ_126.png,Sad,1390
4461,emotion_recognition,21,Male,Angry,Strong,c:\Charlie\charlie\stimuli\visual\emotion_recognition\MAZ_128.png,Afraid,7441
4461,emotion_recognition,22,Male,Afraid,Strong,c:\Charlie\charlie\stimuli\visual\emotion_recognition\MFZ_7.png,Afraid,2120
4461,emotion_recognition,23,Female,Angry,Weak,c:\Charlie\charlie\stimuli\visual\emotion_recognition\FAX_25.png,Angry,2890
4461,emotion_recognition,24,Male,Sad,Strong,c:\Charlie\charlie\stimuli\visual\emotion_recognition\MSZ_112.png,Sad,1750
4461,emotion_recognition,25,Male,Neutral,N/A,c:\Charlie\charlie\stimuli\visual\emotion_recognition\MN_223.png,Neutral,2220
4461,emotion_recognition,26,Male,Angry,Weak,c:\Charlie\charlie\stimuli\visual\emotion_recognition\MAX_201.png,Angry,6221
4461,emotion_recognition,27,Male,Happy,Strong,c:\Charlie\charlie\stimuli\visual\emotion_recognition\MHZ_227.png,Happy,1790
4461,emotion_recognition,28,Male,Afraid,Weak,c:\Charlie\charlie\stimuli\visual\emotion_recognition\MFX_153.png,Afraid,8550
4461,emotion_recognition,29,Male,Angry,Strong,c:\Charlie\charlie\stimuli\visual\emotion_recognition\MAZ_146.png,Angry,1760
4461,emotion_recognition,30,Female,Neutral,N/A,c:\Charlie\charlie\stimuli\visual\emotion_recognition\FN_13.png,Neutral,1700
4461,emotion_recognition,31,Female,Happy,Weak,c:\Charlie\charlie\stimuli\visual\emotion_recognition\FHX_127.png,Happy,1351
4461,emotion_recognition,32,Female,Sad,Strong,c:\Charlie\charlie\stimuli\visual\emotion_recognition\FSZ_210.png,Sad,1300
4461,emotion_recognition,33,Female,Sad,Weak,c:\Charlie\charlie\stimuli\visual\emotion_recognition\FSX_47.png,Sad,1650
4461,emotion_recognition,34,Male,Neutral,N/A,c:\Charlie\charlie\stimuli\visual\emotion_recognition\MN_21.png,Neutral,2250
4461,emotion_recognition,35,Female,Afraid,Strong,c:\Charlie\charlie\stimuli\visual\emotion_recognition\FFZ_29.png,Afraid,2420
4461,emotion_recognition,36,Female,Neutral,N/A,c:\Charlie\charlie\stimuli\visual\emotion_recognition\FN_228.png,Neutral,1450
4461,emotion_recognition,37,Male,Afraid,Strong,c:\Charlie\charlie\stimuli\visual\emotion_recognition\MFZ_132.png,Afraid,4250
4461,emotion_recognition,38,Female,Neutral,N/A,c:\Charlie\charlie\stimuli\visual\emotion_recognition\FN_204.png,Neutral,1650
4461,emotion_recognition,39,Male,Afraid,Weak,c:\Charlie\charlie\stimuli\visual\emotion_recognition\MFX_137.png,Afraid,2330
4462,emotion_recognition,0,Female,Happy,Strong,C:\Users\oleach\Charlie\charlie\stimuli\visual\emotion_recognition\FHZ_152.png,Happy,1910
4462,emotion_recognition,1,Female,Afraid,Strong,C:\Users\oleach\Charlie\charlie\stimuli\visual\emotion_recognition\FFZ_236.png,Neutral,4180
4462,emotion_recognition,2,Male,Happy,Strong,C:\Users\oleach\Charlie\charlie\stimuli\visual\emotion_recognition\MHZ_216.png,Happy,1920
4462,emotion_recognition,3,Male,Angry,Weak,C:\Users\oleach\Charlie\charlie\stimuli\visual\emotion_recognition\MAX_39.png,Angry,7821
4462,emotion_recognition,4,Male,Happy,Weak,C:\Users\oleach\Charlie\charlie\stimuli\visual\emotion_recognition\MHX_140.png,Happy,1490
4462,emotion_recognition,5,Female,Afraid,Weak,C:\Users\oleach\Charlie\charlie\stimuli\visual\emotion_recognition\FFX_54.png,Afraid,3650
4462,emotion_recognition,6,Female,Neutral,N/A,C:\Users\oleach\Charlie\charlie\stimuli\visual\emotion_recognition\FN_30.png,Angry,9541
4462,emotion_recognition,7,Female,Sad,Strong,C:\Users\oleach\Charlie\charlie\stimuli\visual\emotion_recognition\FSZ_219.png,Sad,1650
4462,emotion_recognition,8,Male,Happy,Weak,C:\Users\oleach\Charlie\charlie\stimuli\visual\emotion_recognition\MHX_104.png,Neutral,6150
4462,emotion_recognition,9,Female,Angry,Weak,C:\Users\oleach\Charlie\charlie\stimuli\visual\emotion_recognition\FAX_45.png,Angry,2270
4462,emotion_recognition,10,Female,Happy,Strong,C:\Users\oleach\Charlie\charlie\stimuli\visual\emotion_recognition\FHZ_131.png,Happy,1380
4462,emotion_recognition,11,Male,Neutral,N/A,C:\Users\oleach\Charlie\charlie\stimuli\visual\emotion_recognition\MN_111.png,Neutral,4311
4462,emotion_recognition,12,Female,Angry,Strong,C:\Users\oleach\Charlie\charlie\stimuli\visual\emotion_recognition\FAZ_32.png,Angry,2030
4462,emotion_recognition,13,Female,Happy,Weak,C:\Users\oleach\Charlie\charlie\stimuli\visual\emotion_recognition\FHX_220.png,Neutral,4390
4462,emotion_recognition,14,Female,Afraid,Weak,C:\Users\oleach\Charlie\charlie\stimuli\visual\emotion_recognition\FFX_130.png,Afraid,3120
4462,emotion_recognition,15,Female,Sad,Weak,C:\Users\oleach\Charlie\charlie\stimuli\visual\emotion_recognition\FSX_20.png,Sad,2871
4462,emotion_recognition,16,Male,Sad,Weak,C:\Users\oleach\Charlie\charlie\stimuli\visual\emotion_recognition\MSX_108.png,Sad,2370
4462,emotion_recognition,17,Male,Sad,Weak,C:\Users\oleach\Charlie\charlie\stimuli\visual\emotion_recognition\MSX_147.png,Sad,1170
4462,emotion_recognition,18,Female,Angry,Strong,C:\Users\oleach\Charlie\charlie\stimuli\visual\emotion_recognition\FAZ_129.png,Angry,2030
4462,emotion_recognition,19,Male,Neutral,N/A,C:\Users\oleach\Charlie\charlie\stimuli\visual\emotion_recognition\MN_123.png,Sad,1930
4462,emotion_recognition,20,Male,Sad,Strong,C:\Users\oleach\Charlie\charlie\stimuli\visual\emotion_recognition\MSZ_126.png,Sad,1780
4462,emotion_recognition,21,Male,Angry,Strong,C:\Users\oleach\Charlie\charlie\stimuli\visual\emotion_recognition\MAZ_128.png,Angry,1770
4462,emotion_recognition,22,Male,Afraid,Strong,C:\Users\oleach\Charlie\charlie\stimuli\visual\emotion_recognition\MFZ_7.png,Afraid,2710
4462,emotion_recognition,23,Female,Angry,Weak,C:\Users\oleach\Charlie\charlie\stimuli\visual\emotion_recognition\FAX_25.png,Angry,1971
4462,emotion_recognition,24,Male,Sad,Strong,C:\Users\oleach\Charlie\charlie\stimuli\visual\emotion_recognition\MSZ_112.png,Angry,2340
4462,emotion_recognition,25,Male,Neutral,N/A,C:\Users\oleach\Charlie\charlie\stimuli\visual\emotion_recognition\MN_223.png,Sad,1330
4462,emotion_recognition,26,Male,Angry,Weak,C:\Users\oleach\Charlie\charlie\stimuli\visual\emotion_recognition\MAX_201.png,Angry,3220
4462,emotion_recognition,27,Male,Happy,Strong,C:\Users\oleach\Charlie\charlie\stimuli\visual\emotion_recognition\MHZ_227.png,Happy,2680
4462,emotion_recognition,28,Male,Afraid,Weak,C:\Users\oleach\Charlie\charlie\stimuli\visual\emotion_recognition\MFX_153.png,Neutral,6551
4462,emotion_recognition,29,Male,Angry,Strong,C:\Users\oleach\Charlie\charlie\stimuli\visual\emotion_recognition\MAZ_146.png,Angry,1970
4462,emotion_recognition,30,Female,Neutral,N/A,C:\Users\oleach\Charlie\charlie\stimuli\visual\emotion_recognition\FN_13.png,Neutral,2610
4462,emotion_recognition,31,Female,Happy,Weak,C:\Users\oleach\Charlie\charlie\stimuli\visual\emotion_recognition\FHX_127.png,Happy,1830
4462,emotion_recognition,32,Female,Sad,Strong,C:\Users\oleach\Charlie\charlie\stimuli\visual\emotion_recognition\FSZ_210.png,Sad,1690
4462,emotion_recognition,33,Female,Sad,Weak,C:\Users\oleach\Charlie\charlie\stimuli\visual\emotion_recognition\FSX_47.png,Sad,870
4462,emotion_recognition,34,Male,Neutral,N/A,C:\Users\oleach\Charlie\charlie\stimuli\visual\emotion_recognition\MN_21.png,Neutral,2271
4462,emotion_recognition,35,Female,Afraid,Strong,C:\Users\oleach\Charlie\charlie\stimuli\visual\emotion_recognition\FFZ_29.png,Afraid,4230
4462,emotion_recognition,36,Female,Neutral,N/A,C:\Users\oleach\Charlie\charlie\stimuli\visual\emotion_recognition\FN_228.png,Angry,4520
4462,emotion_recognition,37,Male,Afraid,Strong,C:\Users\oleach\Charlie\charlie\stimuli\visual\emotion_recognition\MFZ_132.png,Afraid,2500
4462,emotion_recognition,38,Female,Neutral,N/A,C:\Users\oleach\Charlie\charlie\stimuli\visual\emotion_recognition\FN_204.png,Angry,3631
4462,emotion_recognition,39,Male,Afraid,Weak,C:\Users\oleach\Charlie\charlie\stimuli\visual\emotion_recognition\MFX_137.png,Angry,4570
4465,emotion_recognition,0,Female,Happy,Strong,C:\Users\oleach\Charlie\charlie\stimuli\visual\emotion_recognition\FHZ_152.png,Happy,2090
4465,emotion_recognition,1,Female,Afraid,Strong,C:\Users\oleach\Charlie\charlie\stimuli\visual\emotion_recognition\FFZ_236.png,Neutral,5400
4465,emotion_recognition,2,Male,Happy,Strong,C:\Users\oleach\Charlie\charlie\stimuli\visual\emotion_recognition\MHZ_216.png,Happy,1590
4465,emotion_recognition,3,Male,Angry,Weak,C:\Users\oleach\Charlie\charlie\stimuli\visual\emotion_recognition\MAX_39.png,Neutral,3261
4465,emotion_recognition,4,Male,Happy,Weak,C:\Users\oleach\Charlie\charlie\stimuli\visual\emotion_recognition\MHX_140.png,Happy,1670
4465,emotion_recognition,5,Female,Afraid,Weak,C:\Users\oleach\Charlie\charlie\stimuli\visual\emotion_recognition\FFX_54.png,Afraid,3110
4465,emotion_recognition,6,Female,Neutral,N/A,C:\Users\oleach\Charlie\charlie\stimuli\visual\emotion_recognition\FN_30.png,Sad,2770
4465,emotion_recognition,7,Female,Sad,Strong,C:\Users\oleach\Charlie\charlie\stimuli\visual\emotion_recognition\FSZ_219.png,Sad,1090
4465,emotion_recognition,8,Male,Happy,Weak,C:\Users\oleach\Charlie\charlie\stimuli\visual\emotion_recognition\MHX_104.png,Happy,2180
4465,emotion_recognition,9,Female,Angry,Weak,C:\Users\oleach\Charlie\charlie\stimuli\visual\emotion_recognition\FAX_45.png,Afraid,8071
4465,emotion_recognition,10,Female,Happy,Strong,C:\Users\oleach\Charlie\charlie\stimuli\visual\emotion_recognition\FHZ_131.png,Happy,950
4465,emotion_recognition,11,Male,Neutral,N/A,C:\Users\oleach\Charlie\charlie\stimuli\visual\emotion_recognition\MN_111.png,Neutral,1930
4465,emotion_recognition,12,Female,Angry,Strong,C:\Users\oleach\Charlie\charlie\stimuli\visual\emotion_recognition\FAZ_32.png,Angry,1360
4465,emotion_recognition,13,Female,Happy,Weak,C:\Users\oleach\Charlie\charlie\stimuli\visual\emotion_recognition\FHX_220.png,Happy,38022
4465,emotion_recognition,14,Female,Afraid,Weak,C:\Users\oleach\Charlie\charlie\stimuli\visual\emotion_recognition\FFX_130.png,Afraid,2270
4465,emotion_recognition,15,Female,Sad,Weak,C:\Users\oleach\Charlie\charlie\stimuli\visual\emotion_recognition\FSX_20.png,Neutral,2191
4465,emotion_recognition,16,Male,Sad,Weak,C:\Users\oleach\Charlie\charlie\stimuli\visual\emotion_recognition\MSX_108.png,Sad,990
4465,emotion_recognition,17,Male,Sad,Weak,C:\Users\oleach\Charlie\charlie\stimuli\visual\emotion_recognition\MSX_147.png,Angry,7480
4465,emotion_recognition,18,Female,Angry,Strong,C:\Users\oleach\Charlie\charlie\stimuli\visual\emotion_recognition\FAZ_129.png,Angry,1380
4465,emotion_recognition,19,Male,Neutral,N/A,C:\Users\oleach\Charlie\charlie\stimuli\visual\emotion_recognition\MN_123.png,Angry,950
4465,emotion_recognition,20,Male,Sad,Strong,C:\Users\oleach\Charlie\charlie\stimuli\visual\emotion_recognition\MSZ_126.png,Sad,1680
4465,emotion_recognition,21,Male,Angry,Strong,C:\Users\oleach\Charlie\charlie\stimuli\visual\emotion_recognition\MAZ_128.png,Angry,1330
4465,emotion_recognition,22,Male,Afraid,Strong,C:\Users\oleach\Charlie\charlie\stimuli\visual\emotion_recognition\MFZ_7.png,Afraid,3110
4465,emotion_recognition,23,Female,Angry,Weak,C:\Users\oleach\Charlie\charlie\stimuli\visual\emotion_recognition\FAX_25.png,Sad,2860
4465,emotion_recognition,24,Male,Sad,Strong,C:\Users\oleach\Charlie\charlie\stimuli\visual\emotion_recognition\MSZ_112.png,Sad,3090
4465,emotion_recognition,25,Male,Neutral,N/A,C:\Users\oleach\Charlie\charlie\stimuli\visual\emotion_recognition\MN_223.png,Sad,1280
4465,emotion_recognition,26,Male,Angry,Weak,C:\Users\oleach\Charlie\charlie\stimuli\visual\emotion_recognition\MAX_201.png,Angry,2330
4465,emotion_recognition,27,Male,Happy,Strong,C:\Users\oleach\Charlie\charlie\stimuli\visual\emotion_recognition\MHZ_227.png,Happy,1810
4465,emotion_recognition,28,Male,Afraid,Weak,C:\Users\oleach\Charlie\charlie\stimuli\visual\emotion_recognition\MFX_153.png,Afraid,2690
4465,emotion_recognition,29,Male,Angry,Strong,C:\Users\oleach\Charlie\charlie\stimuli\visual\emotion_recognition\MAZ_146.png,Angry,3000
4465,emotion_recognition,30,Female,Neutral,N/A,C:\Users\oleach\Charlie\charlie\stimuli\visual\emotion_recognition\FN_13.png,Neutral,10701
4465,emotion_recognition,31,Female,Happy,Weak,C:\Users\oleach\Charlie\charlie\stimuli\visual\emotion_recognition\FHX_127.png,Happy,980
4465,emotion_recognition,32,Female,Sad,Strong,C:\Users\oleach\Charlie\charlie\stimuli\visual\emotion_recognition\FSZ_210.png,Angry,2011
4465,emotion_recognition,33,Female,Sad,Weak,C:\Users\oleach\Charlie\charlie\stimuli\visual\emotion_recognition\FSX_47.png,Sad,1160
4465,emotion_recognition,34,Male,Neutral,N/A,C:\Users\oleach\Charlie\charlie\stimuli\visual\emotion_recognition\MN_21.png,Neutral,1870
4465,emotion_recognition,35,Female,Afraid,Strong,C:\Users\oleach\Charlie\charlie\stimuli\visual\emotion_recognition\FFZ_29.png,Afraid,1330
4465,emotion_recognition,36,Female,Neutral,N/A,C:\Users\oleach\Charlie\charlie\stimuli\visual\emotion_recognition\FN_228.png,Neutral,1340
4465,emotion_recognition,37,Male,Afraid,Strong,C:\Users\oleach\Charlie\charlie\stimuli\visual\emotion_recognition\MFZ_132.png,Angry,2690
4465,emotion_recognition,38,Female,Neutral,N/A,C:\Users\oleach\Charlie\charlie\stimuli\visual\emotion_recognition\FN_204.png,Neutral,1480
4465,emotion_recognition,39,Male,Afraid,Weak,C:\Users\oleach\Charlie\charlie\stimuli\visual\emotion_recognition\MFX_137.png,Afraid,1430
4467,emotion_recognition,0,Female,Happy,Strong,c:\Charlie\charlie\stimuli\visual\emotion_recognition\FHZ_152.png,Happy,3521
4467,emotion_recognition,1,Female,Afraid,Strong,c:\Charlie\charlie\stimuli\visual\emotion_recognition\FFZ_236.png,Neutral,4270
4467,emotion_recognition,2,Male,Happy,Strong,c:\Charlie\charlie\stimuli\visual\emotion_recognition\MHZ_216.png,Happy,3970
4467,emotion_recognition,3,Male,Angry,Weak,c:\Charlie\charlie\stimuli\visual\emotion_recognition\MAX_39.png,Afraid,11151
4467,emotion_recognition,4,Male,Happy,Weak,c:\Charlie\charlie\stimuli\visual\emotion_recognition\MHX_140.png,Happy,2630
4467,emotion_recognition,5,Female,Afraid,Weak,c:\Charlie\charlie\stimuli\visual\emotion_recognition\FFX_54.png,Sad,2040
4467,emotion_recognition,6,Female,Neutral,N/A,c:\Charlie\charlie\stimuli\visual\emotion_recognition\FN_30.png,Neutral,4090
4467,emotion_recognition,7,Female,Sad,Strong,c:\Charlie\charlie\stimuli\visual\emotion_recognition\FSZ_219.png,Sad,2850
4467,emotion_recognition,8,Male,Happy,Weak,c:\Charlie\charlie\stimuli\visual\emotion_recognition\MHX_104.png,Angry,4881
4467,emotion_recognition,9,Female,Angry,Weak,c:\Charlie\charlie\stimuli\visual\emotion_recognition\FAX_45.png,Angry,3800
4467,emotion_recognition,10,Female,Happy,Strong,c:\Charlie\charlie\stimuli\visual\emotion_recognition\FHZ_131.png,Happy,1950
4467,emotion_recognition,11,Male,Neutral,N/A,c:\Charlie\charlie\stimuli\visual\emotion_recognition\MN_111.png,Neutral,2560
4467,emotion_recognition,12,Female,Angry,Strong,c:\Charlie\charlie\stimuli\visual\emotion_recognition\FAZ_32.png,Angry,2680
4467,emotion_recognition,13,Female,Happy,Weak,c:\Charlie\charlie\stimuli\visual\emotion_recognition\FHX_220.png,Happy,2210
4467,emotion_recognition,14,Female,Afraid,Weak,c:\Charlie\charlie\stimuli\visual\emotion_recognition\FFX_130.png,Afraid,3250
4467,emotion_recognition,15,Female,Sad,Weak,c:\Charlie\charlie\stimuli\visual\emotion_recognition\FSX_20.png,Neutral,2160
4467,emotion_recognition,16,Male,Sad,Weak,c:\Charlie\charlie\stimuli\visual\emotion_recognition\MSX_108.png,Angry,4430
4467,emotion_recognition,17,Male,Sad,Weak,c:\Charlie\charlie\stimuli\visual\emotion_recognition\MSX_147.png,Neutral,2670
4467,emotion_recognition,18,Female,Angry,Strong,c:\Charlie\charlie\stimuli\visual\emotion_recognition\FAZ_129.png,Angry,2110
4467,emotion_recognition,19,Male,Neutral,N/A,c:\Charlie\charlie\stimuli\visual\emotion_recognition\MN_123.png,Neutral,1991
4467,emotion_recognition,20,Male,Sad,Strong,c:\Charlie\charlie\stimuli\visual\emotion_recognition\MSZ_126.png,Sad,2270
4467,emotion_recognition,21,Male,Angry,Strong,c:\Charlie\charlie\stimuli\visual\emotion_recognition\MAZ_128.png,Angry,2730
4467,emotion_recognition,22,Male,Afraid,Strong,c:\Charlie\charlie\stimuli\visual\emotion_recognition\MFZ_7.png,Afraid,3170
4467,emotion_recognition,23,Female,Angry,Weak,c:\Charlie\charlie\stimuli\visual\emotion_recognition\FAX_25.png,Neutral,1900
4467,emotion_recognition,24,Male,Sad,Strong,c:\Charlie\charlie\stimuli\visual\emotion_recognition\MSZ_112.png,Sad,2330
4467,emotion_recognition,25,Male,Neutral,N/A,c:\Charlie\charlie\stimuli\visual\emotion_recognition\MN_223.png,Neutral,1911
4467,emotion_recognition,26,Male,Angry,Weak,c:\Charlie\charlie\stimuli\visual\emotion_recognition\MAX_201.png,Angry,5710
4467,emotion_recognition,27,Male,Happy,Strong,c:\Charlie\charlie\stimuli\visual\emotion_recognition\MHZ_227.png,Happy,1700
4467,emotion_recognition,28,Male,Afraid,Weak,c:\Charlie\charlie\stimuli\visual\emotion_recognition\MFX_153.png,Afraid,3980
4467,emotion_recognition,29,Male,Angry,Strong,c:\Charlie\charlie\stimuli\visual\emotion_recognition\MAZ_146.png,Angry,3210
4467,emotion_recognition,30,Female,Neutral,N/A,c:\Charlie\charlie\stimuli\visual\emotion_recognition\FN_13.png,Neutral,1951
