proband_id,test_name,phase,trialn,task,pos,dir,switch,cong,f,ans,rsp,rt
4367,switching,predictable,90,Direction,Right,Right,Switch,Congruent,c:\Charlie\charlie\stimuli\visual\switching\arrow_red_right.png,Right,Right,980
4367,switching,predictable,91,Direction,Left,Left,Non-switch,Congruent,c:\Charlie\charlie\stimuli\visual\switching\arrow_red_left.png,Left,Left,930
4367,switching,predictable,92,Position,Left,Left,Switch,Congruent,c:\Charlie\charlie\stimuli\visual\switching\arrow_blue_left.png,Left,Left,931
4367,switching,predictable,93,Position,Right,Right,Non-switch,Congruent,c:\Charlie\charlie\stimuli\visual\switching\arrow_blue_right.png,Right,Right,910
4367,switching,predictable,94,Direction,Left,Left,Switch,Congruent,c:\Charlie\charlie\stimuli\visual\switching\arrow_red_left.png,Left,Left,920
4367,switching,predictable,95,Direction,Left,Left,Non-switch,Congruent,c:\Charlie\charlie\stimuli\visual\switching\arrow_red_left.png,Left,Left,870
4367,switching,predictable,96,Position,Left,Left,Switch,Congruent,c:\Charlie\charlie\stimuli\visual\switching\arrow_blue_left.png,Left,Left,1010
4367,switching,predictable,97,Position,Right,Right,Non-switch,Congruent,c:\Charlie\charlie\stimuli\visual\switching\arrow_blue_right.png,Right,Right,930
4367,switching,predictable,98,Direction,Left,Left,Switch,Congruent,c:\Charlie\charlie\stimuli\visual\switching\arrow_red_left.png,Left,Left,960
4367,switching,predictable,99,Direction,Left,Right,Non-switch,Incongruent,c:\Charlie\charlie\stimuli\visual\switching\arrow_red_right.png,Right,Right,1510
4367,switching,predictable,100,Position,Left,Left,Switch,Congruent,c:\Charlie\charlie\stimuli\visual\switching\arrow_blue_left.png,Left,Left,1060
4367,switching,random,0,Position,Right,Right,n/a,Congruent,c:\Charlie\charlie\stimuli\visual\switching\arrow_blue_right.png,Right,Right,1100
4367,switching,random,1,Position,Left,Left,Non-switch,Congruent,c:\Charlie\charlie\stimuli\visual\switching\arrow_blue_left.png,Left,Left,1180
4367,switching,random,2,Position,Right,Right,Non-switch,Congruent,c:\Charlie\charlie\stimuli\visual\switching\arrow_blue_right.png,Right,Right,870
4367,switching,random,3,Direction,Left,Left,Switch,Congruent,c:\Charlie\charlie\stimuli\visual\switching\arrow_red_left.png,Left,Left,1220
4367,switching,random,4,Position,Right,Left,Switch,Incongruent,c:\Charlie\charlie\stimuli\visual\switching\arrow_blue_left.png,Right,Left,1220
4367,switching,random,5,Position,Right,Left,Non-switch,Incongruent,c:\Charlie\charlie\stimuli\visual\switching\arrow_blue_left.png,Right,Left,1020
4367,switching,random,6,Position,Left,Right,Non-switch,Incongruent,c:\Charlie\charlie\stimuli\visual\switching\arrow_blue_right.png,Left,Right,970
4367,switching,random,7,Direction,Left,Right,Switch,Incongruent,c:\Charlie\charlie\stimuli\visual\switching\arrow_red_right.png,Right,Right,1170
4367,switching,random,8,Direction,Left,Left,Non-switch,Congruent,c:\Charlie\charlie\stimuli\visual\switching\arrow_red_left.png,Left,Left,1210
4367,switching,random,9,Direction,Right,Right,Non-switch,Congruent,c:\Charlie\charlie\stimuli\visual\switching\arrow_red_right.png,Right,Right,930
4367,switching,random,10,Position,Right,Right,Switch,Congruent,c:\Charlie\charlie\stimuli\visual\switching\arrow_blue_right.png,Right,Right,970
4367,switching,random,11,Position,Right,Left,Non-switch,Incongruent,c:\Charlie\charlie\stimuli\visual\switching\arrow_blue_left.png,Right,Left,1050
4367,switching,random,12,Position,Left,Right,Non-switch,Incongruent,c:\Charlie\charlie\stimuli\visual\switching\arrow_blue_right.png,Left,Right,1290
4367,switching,random,13,Position,Left,Left,Non-switch,Congruent,c:\Charlie\charlie\stimuli\visual\switching\arrow_blue_left.png,Left,Left,1130
4367,switching,random,14,Direction,Right,Left,Switch,Incongruent,c:\Charlie\charlie\stimuli\visual\switching\arrow_red_left.png,Left,Left,1060
4367,switching,random,15,Direction,Left,Right,Non-switch,Incongruent,c:\Charlie\charlie\stimuli\visual\switching\arrow_red_right.png,Right,Right,1130
4367,switching,random,16,Direction,Right,Right,Non-switch,Congruent,c:\Charlie\charlie\stimuli\visual\switching\arrow_red_right.png,Right,Right,990
4367,switching,random,17,Position,Right,Left,Switch,Incongruent,c:\Charlie\charlie\stimuli\visual\switching\arrow_blue_left.png,Right,Left,1090
4367,switching,random,18,Direction,Right,Left,Switch,Incongruent,c:\Charlie\charlie\stimuli\visual\switching\arrow_red_left.png,Left,Left,1110
4367,switching,random,19,Direction,Left,Right,Non-switch,Incongruent,c:\Charlie\charlie\stimuli\visual\switching\arrow_red_right.png,Right,Right,1070
4367,switching,random,20,Direction,Left,Left,Non-switch,Congruent,c:\Charlie\charlie\stimuli\visual\switching\arrow_red_left.png,Left,Left,2580
4367,switching,random,21,Position,Left,Right,Switch,Incongruent,c:\Charlie\charlie\stimuli\visual\switching\arrow_blue_right.png,Left,Right,1630
4367,switching,random,22,Position,Right,Right,Non-switch,Congruent,c:\Charlie\charlie\stimuli\visual\switching\arrow_blue_right.png,Right,Right,860
4367,switching,random,23,Direction,Right,Left,Switch,Incongruent,c:\Charlie\charlie\stimuli\visual\switching\arrow_red_left.png,Left,Left,1120
4367,switching,random,24,Position,Left,Left,Switch,Congruent,c:\Charlie\charlie\stimuli\visual\switching\arrow_blue_left.png,Left,Left,1031
4367,switching,random,25,Direction,Right,Right,Switch,Congruent,c:\Charlie\charlie\stimuli\visual\switching\arrow_red_right.png,Right,Right,1090
4367,switching,random,26,Direction,Right,Left,Non-switch,Incongruent,c:\Charlie\charlie\stimuli\visual\switching\arrow_red_left.png,Left,Right,1030
4367,switching,random,27,Direction,Right,Right,Non-switch,Congruent,c:\Charlie\charlie\stimuli\visual\switching\arrow_red_right.png,Right,Right,1010
4367,switching,random,28,Position,Right,Right,Switch,Congruent,c:\Charlie\charlie\stimuli\visual\switching\arrow_blue_right.png,Right,Right,1490
4367,switching,random,29,Direction,Left,Right,Switch,Incongruent,c:\Charlie\charlie\stimuli\visual\switching\arrow_red_right.png,Right,Right,2250
4367,switching,random,30,Direction,Right,Right,Non-switch,Congruent,c:\Charlie\charlie\stimuli\visual\switching\arrow_red_right.png,Right,Right,1080
4367,switching,random,31,Direction,Right,Right,Non-switch,Congruent,c:\Charlie\charlie\stimuli\visual\switching\arrow_red_right.png,Right,Right,1510
4367,switching,random,32,Direction,Left,Left,Non-switch,Congruent,c:\Charlie\charlie\stimuli\visual\switching\arrow_red_left.png,Left,Left,1080
4367,switching,random,33,Direction,Right,Left,Non-switch,Incongruent,c:\Charlie\charlie\stimuli\visual\switching\arrow_red_left.png,Left,Left,1790
4367,switching,random,34,Position,Right,Right,Switch,Congruent,c:\Charlie\charlie\stimuli\visual\switching\arrow_blue_right.png,Right,Right,1230
4367,switching,random,35,Direction,Left,Right,Switch,Incongruent,c:\Charlie\charlie\stimuli\visual\switching\arrow_red_right.png,Right,Right,1640
4367,switching,random,36,Position,Right,Left,Switch,Incongruent,c:\Charlie\charlie\stimuli\visual\switching\arrow_blue_left.png,Right,Left,1090
4367,switching,random,37,Position,Right,Right,Non-switch,Congruent,c:\Charlie\charlie\stimuli\visual\switching\arrow_blue_right.png,Right,Right,1090
4367,switching,random,38,Position,Right,Right,Non-switch,Congruent,c:\Charlie\charlie\stimuli\visual\switching\arrow_blue_right.png,Right,Right,1030
4367,switching,random,39,Position,Left,Left,Non-switch,Congruent,c:\Charlie\charlie\stimuli\visual\switching\arrow_blue_left.png,Left,Left,1030
4367,switching,random,40,Direction,Left,Left,Switch,Congruent,c:\Charlie\charlie\stimuli\visual\switching\arrow_red_left.png,Left,Left,1120
4367,switching,random,41,Position,Right,Right,Switch,Congruent,c:\Charlie\charlie\stimuli\visual\switching\arrow_blue_right.png,Right,Right,990
4367,switching,random,42,Direction,Left,Right,Switch,Incongruent,c:\Charlie\charlie\stimuli\visual\switching\arrow_red_right.png,Right,Left,1160
4367,switching,random,43,Position,Left,Right,Switch,Incongruent,c:\Charlie\charlie\stimuli\visual\switching\arrow_blue_right.png,Left,Right,2180
4367,switching,random,44,Direction,Left,Right,Switch,Incongruent,c:\Charlie\charlie\stimuli\visual\switching\arrow_red_right.png,Right,Right,1740
4367,switching,random,45,Position,Right,Left,Switch,Incongruent,c:\Charlie\charlie\stimuli\visual\switching\arrow_blue_left.png,Right,Left,960
4367,switching,random,46,Position,Left,Left,Non-switch,Congruent,c:\Charlie\charlie\stimuli\visual\switching\arrow_blue_left.png,Left,Left,1000
4367,switching,random,47,Position,Left,Left,Non-switch,Congruent,c:\Charlie\charlie\stimuli\visual\switching\arrow_blue_left.png,Left,Left,1830
4367,switching,random,48,Direction,Left,Left,Switch,Congruent,c:\Charlie\charlie\stimuli\visual\switching\arrow_red_left.png,Left,Left,1051
4367,switching,random,49,Direction,Left,Left,Non-switch,Congruent,c:\Charlie\charlie\stimuli\visual\switching\arrow_red_left.png,Left,Left,870
4367,switching,random,50,Direction,Right,Right,Non-switch,Congruent,c:\Charlie\charlie\stimuli\visual\switching\arrow_red_right.png,Right,Right,890
4367,switching,random,51,Direction,Right,Left,Non-switch,Incongruent,c:\Charlie\charlie\stimuli\visual\switching\arrow_red_left.png,Left,Left,1070
4367,switching,random,52,Direction,Left,Right,Non-switch,Incongruent,c:\Charlie\charlie\stimuli\visual\switching\arrow_red_right.png,Right,Right,1230
4367,switching,random,53,Direction,Right,Right,Non-switch,Congruent,c:\Charlie\charlie\stimuli\visual\switching\arrow_red_right.png,Right,Right,1490
4367,switching,random,54,Position,Right,Left,Switch,Incongruent,c:\Charlie\charlie\stimuli\visual\switching\arrow_blue_left.png,Right,Left,1090
4367,switching,random,55,Position,Left,Left,Non-switch,Congruent,c:\Charlie\charlie\stimuli\visual\switching\arrow_blue_left.png,Left,Left,1040
4367,switching,random,56,Direction,Left,Left,Switch,Congruent,c:\Charlie\charlie\stimuli\visual\switching\arrow_red_left.png,Left,Left,1120
4367,switching,random,57,Position,Left,Left,Switch,Congruent,c:\Charlie\charlie\stimuli\visual\switching\arrow_blue_left.png,Left,Left,1080
4367,switching,random,58,Position,Left,Right,Non-switch,Incongruent,c:\Charlie\charlie\stimuli\visual\switching\arrow_blue_right.png,Left,Right,1030
4367,switching,random,59,Direction,Left,Left,Switch,Congruent,c:\Charlie\charlie\stimuli\visual\switching\arrow_red_left.png,Left,Left,1040
4367,switching,random,60,Position,Left,Right,Switch,Incongruent,c:\Charlie\charlie\stimuli\visual\switching\arrow_blue_right.png,Left,Right,1220
4367,switching,random,61,Position,Right,Right,Non-switch,Congruent,c:\Charlie\charlie\stimuli\visual\switching\arrow_blue_right.png,Right,Right,1090
4367,switching,random,62,Direction,Right,Left,Switch,Incongruent,c:\Charlie\charlie\stimuli\visual\switching\arrow_red_left.png,Left,Left,1181
4367,switching,random,63,Position,Right,Right,Switch,Congruent,c:\Charlie\charlie\stimuli\visual\switching\arrow_blue_right.png,Right,Right,1120
4367,switching,random,64,Direction,Left,Left,Switch,Congruent,c:\Charlie\charlie\stimuli\visual\switching\arrow_red_left.png,Left,Left,1240
4367,switching,random,65,Direction,Right,Left,Non-switch,Incongruent,c:\Charlie\charlie\stimuli\visual\switching\arrow_red_left.png,Left,Left,1180
4367,switching,random,66,Position,Left,Right,Switch,Incongruent,c:\Charlie\charlie\stimuli\visual\switching\arrow_blue_right.png,Left,Right,1120
4367,switching,random,67,Position,Left,Right,Non-switch,Incongruent,c:\Charlie\charlie\stimuli\visual\switching\arrow_blue_right.png,Left,Right,1030
4367,switching,random,68,Direction,Left,Left,Switch,Congruent,c:\Charlie\charlie\stimuli\visual\switching\arrow_red_left.png,Left,Left,1140
4367,switching,random,69,Direction,Right,Left,Non-switch,Incongruent,c:\Charlie\charlie\stimuli\visual\switching\arrow_red_left.png,Left,Left,1260
4367,switching,random,70,Direction,Right,Left,Non-switch,Incongruent,c:\Charlie\charlie\stimuli\visual\switching\arrow_red_left.png,Left,Left,1010
4367,switching,random,71,Direction,Right,Right,Non-switch,Congruent,c:\Charlie\charlie\stimuli\visual\switching\arrow_red_right.png,Right,Right,1150
4367,switching,random,72,Position,Left,Left,Switch,Congruent,c:\Charlie\charlie\stimuli\visual\switching\arrow_blue_left.png,Left,Left,1290
4367,switching,random,73,Position,Left,Right,Non-switch,Incongruent,c:\Charlie\charlie\stimuli\visual\switching\arrow_blue_right.png,Left,Right,1270
4367,switching,random,74,Direction,Left,Right,Switch,Incongruent,c:\Charlie\charlie\stimuli\visual\switching\arrow_red_right.png,Right,Right,1440
4367,switching,random,75,Position,Left,Left,Switch,Congruent,c:\Charlie\charlie\stimuli\visual\switching\arrow_blue_left.png,Left,Left,1091
4367,switching,random,76,Direction,Left,Left,Switch,Congruent,c:\Charlie\charlie\stimuli\visual\switching\arrow_red_left.png,Left,Right,1110
4367,switching,random,77,Position,Left,Right,Switch,Incongruent,c:\Charlie\charlie\stimuli\visual\switching\arrow_blue_right.png,Left,Right,1420
4367,switching,random,78,Position,Left,Right,Non-switch,Incongruent,c:\Charlie\charlie\stimuli\visual\switching\arrow_blue_right.png,Left,Right,1020
4367,switching,random,79,Direction,Left,Left,Switch,Congruent,c:\Charlie\charlie\stimuli\visual\switching\arrow_red_left.png,Left,Left,1110
4367,switching,random,80,Position,Right,Left,Switch,Incongruent,c:\Charlie\charlie\stimuli\visual\switching\arrow_blue_left.png,Right,Left,1210
4367,switching,random,81,Direction,Right,Left,Switch,Incongruent,c:\Charlie\charlie\stimuli\visual\switching\arrow_red_left.png,Left,Left,1180
4367,switching,random,82,Direction,Right,Left,Non-switch,Incongruent,c:\Charlie\charlie\stimuli\visual\switching\arrow_red_left.png,Left,Left,1080
4367,switching,random,83,Position,Right,Right,Switch,Congruent,c:\Charlie\charlie\stimuli\visual\switching\arrow_blue_right.png,Right,Right,970
4367,switching,random,84,Direction,Right,Left,Switch,Incongruent,c:\Charlie\charlie\stimuli\visual\switching\arrow_red_left.png,Left,Left,1140
4367,switching,random,85,Direction,Left,Right,Non-switch,Incongruent,c:\Charlie\charlie\stimuli\visual\switching\arrow_red_right.png,Right,Right,1080
4367,switching,random,86,Position,Left,Right,Switch,Incongruent,c:\Charlie\charlie\stimuli\visual\switching\arrow_blue_right.png,Left,Right,1480
4367,switching,random,87,Direction,Right,Right,Switch,Congruent,c:\Charlie\charlie\stimuli\visual\switching\arrow_red_right.png,Right,Right,1040
4367,switching,random,88,Direction,Right,Right,Non-switch,Congruent,c:\Charlie\charlie\stimuli\visual\switching\arrow_red_right.png,Right,Right,951
4367,switching,random,89,Position,Right,Left,Switch,Incongruent,c:\Charlie\charlie\stimuli\visual\switching\arrow_blue_left.png,Right,Left,980
4367,switching,random,90,Position,Left,Right,Non-switch,Incongruent,c:\Charlie\charlie\stimuli\visual\switching\arrow_blue_right.png,Left,Right,1050
4367,switching,random,91,Position,Right,Left,Non-switch,Incongruent,c:\Charlie\charlie\stimuli\visual\switching\arrow_blue_left.png,Right,Left,1100
4367,switching,random,92,Direction,Left,Left,Switch,Congruent,c:\Charlie\charlie\stimuli\visual\switching\arrow_red_left.png,Left,Left,1100
4367,switching,random,93,Position,Right,Right,Switch,Congruent,c:\Charlie\charlie\stimuli\visual\switching\arrow_blue_right.png,Right,Right,1170
4367,switching,random,94,Direction,Right,Right,Switch,Congruent,c:\Charlie\charlie\stimuli\visual\switching\arrow_red_right.png,Right,Right,1230
4367,switching,random,95,Direction,Left,Left,Non-switch,Congruent,c:\Charlie\charlie\stimuli\visual\switching\arrow_red_left.png,Left,Left,1120
4367,switching,random,96,Position,Right,Right,Switch,Congruent,c:\Charlie\charlie\stimuli\visual\switching\arrow_blue_right.png,Right,Right,1060
4367,switching,random,97,Position,Left,Left,Non-switch,Congruent,c:\Charlie\charlie\stimuli\visual\switching\arrow_blue_left.png,Left,Left,1260
4367,switching,random,98,Position,Right,Right,Non-switch,Congruent,c:\Charlie\charlie\stimuli\visual\switching\arrow_blue_right.png,Right,Right,1080
4367,switching,random,99,Position,Left,Left,Non-switch,Congruent,c:\Charlie\charlie\stimuli\visual\switching\arrow_blue_left.png,Left,Left,1160
4367,switching,random,100,Position,Right,Right,Non-switch,Congruent,c:\Charlie\charlie\stimuli\visual\switching\arrow_blue_right.png,Right,Right,1060
4368,switching,practice,0,Position,Left,Right,n/a,Incongruent,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\switching\arrow_blue_right.png,Left,Left,14821
4368,switching,practice,1,Position,Left,Right,Non-switch,Incongruent,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\switching\arrow_blue_right.png,Left,Left,6281
4368,switching,practice,2,Direction,Left,Right,Switch,Incongruent,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\switching\arrow_red_right.png,Right,Right,6560
4368,switching,practice,3,Direction,Right,Left,Non-switch,Incongruent,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\switching\arrow_red_left.png,Left,Left,3190
4368,switching,practice,4,Position,Right,Right,Switch,Congruent,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\switching\arrow_blue_right.png,Right,Right,5051
