,proband_id,test_name,phase,trialn,task,pos,dir,switch,cong,f,ans,rsp,rt
30,4373,switching,predictable,21,Position,Left,Right,Non-switch,Incongruent,C:\Users\jbarrett\Charlie-master\charlie\stimuli\visual\switching\arrow_blue_right.png,Left,Right,390
31,4373,switching,predictable,22,Direction,Right,Right,Switch,Congruent,C:\Users\jbarrett\Charlie-master\charlie\stimuli\visual\switching\arrow_red_right.png,Right,Right,750
32,4373,switching,predictable,23,Direction,Right,Left,Non-switch,Incongruent,C:\Users\jbarrett\Charlie-master\charlie\stimuli\visual\switching\arrow_red_left.png,Left,Left,870
33,4373,switching,predictable,24,Position,Right,Left,Switch,Incongruent,C:\Users\jbarrett\Charlie-master\charlie\stimuli\visual\switching\arrow_blue_left.png,Right,Left,790
34,4373,switching,predictable,25,Position,Left,Left,Non-switch,Congruent,C:\Users\jbarrett\Charlie-master\charlie\stimuli\visual\switching\arrow_blue_left.png,Left,Left,590
35,4373,switching,predictable,26,Direction,Left,Left,Switch,Congruent,C:\Users\jbarrett\Charlie-master\charlie\stimuli\visual\switching\arrow_red_left.png,Left,Left,730
36,4373,switching,predictable,27,Direction,Left,Left,Non-switch,Congruent,C:\Users\jbarrett\Charlie-master\charlie\stimuli\visual\switching\arrow_red_left.png,Left,Left,450
37,4373,switching,predictable,28,Position,Left,Right,Switch,Incongruent,C:\Users\jbarrett\Charlie-master\charlie\stimuli\visual\switching\arrow_blue_right.png,Left,Right,1140
38,4373,switching,predictable,29,Position,Right,Left,Non-switch,Incongruent,C:\Users\jbarrett\Charlie-master\charlie\stimuli\visual\switching\arrow_blue_left.png,Right,Left,890
39,4373,switching,predictable,30,Direction,Left,Left,Switch,Congruent,C:\Users\jbarrett\Charlie-master\charlie\stimuli\visual\switching\arrow_red_left.png,Left,Left,770
40,4373,switching,predictable,31,Direction,Left,Left,Non-switch,Congruent,C:\Users\jbarrett\Charlie-master\charlie\stimuli\visual\switching\arrow_red_left.png,Left,Left,660
41,4373,switching,predictable,32,Position,Right,Right,Switch,Congruent,C:\Users\jbarrett\Charlie-master\charlie\stimuli\visual\switching\arrow_blue_right.png,Right,Right,1400
42,4373,switching,predictable,33,Position,Right,Right,Non-switch,Congruent,C:\Users\jbarrett\Charlie-master\charlie\stimuli\visual\switching\arrow_blue_right.png,Right,Right,390
43,4373,switching,predictable,34,Direction,Right,Left,Switch,Incongruent,C:\Users\jbarrett\Charlie-master\charlie\stimuli\visual\switching\arrow_red_left.png,Left,Left,1100
44,4373,switching,predictable,35,Direction,Right,Right,Non-switch,Congruent,C:\Users\jbarrett\Charlie-master\charlie\stimuli\visual\switching\arrow_red_right.png,Right,Left,360
45,4373,switching,predictable,36,Position,Left,Right,Switch,Incongruent,C:\Users\jbarrett\Charlie-master\charlie\stimuli\visual\switching\arrow_blue_right.png,Left,Right,1731
46,4373,switching,predictable,37,Position,Right,Right,Non-switch,Congruent,C:\Users\jbarrett\Charlie-master\charlie\stimuli\visual\switching\arrow_blue_right.png,Right,Right,480
47,4373,switching,predictable,38,Direction,Left,Right,Switch,Incongruent,C:\Users\jbarrett\Charlie-master\charlie\stimuli\visual\switching\arrow_red_right.png,Right,Right,720
48,4373,switching,predictable,39,Direction,Right,Left,Non-switch,Incongruent,C:\Users\jbarrett\Charlie-master\charlie\stimuli\visual\switching\arrow_red_left.png,Left,Left,650
49,4373,switching,predictable,40,Position,Right,Right,Switch,Congruent,C:\Users\jbarrett\Charlie-master\charlie\stimuli\visual\switching\arrow_blue_right.png,Right,Right,690
50,4373,switching,predictable,41,Position,Right,Left,Non-switch,Incongruent,C:\Users\jbarrett\Charlie-master\charlie\stimuli\visual\switching\arrow_blue_left.png,Right,Left,670
51,4373,switching,predictable,42,Direction,Left,Left,Switch,Congruent,C:\Users\jbarrett\Charlie-master\charlie\stimuli\visual\switching\arrow_red_left.png,Left,Left,820
52,4373,switching,predictable,43,Direction,Left,Left,Non-switch,Congruent,C:\Users\jbarrett\Charlie-master\charlie\stimuli\visual\switching\arrow_red_left.png,Left,Left,450
53,4373,switching,predictable,44,Position,Right,Left,Switch,Incongruent,C:\Users\jbarrett\Charlie-master\charlie\stimuli\visual\switching\arrow_blue_left.png,Right,Left,870
54,4373,switching,predictable,45,Position,Right,Left,Non-switch,Incongruent,C:\Users\jbarrett\Charlie-master\charlie\stimuli\visual\switching\arrow_blue_left.png,Right,Left,400
55,4373,switching,predictable,46,Direction,Right,Left,Switch,Incongruent,C:\Users\jbarrett\Charlie-master\charlie\stimuli\visual\switching\arrow_red_left.png,Left,Left,680
56,4373,switching,predictable,47,Direction,Left,Left,Non-switch,Congruent,C:\Users\jbarrett\Charlie-master\charlie\stimuli\visual\switching\arrow_red_left.png,Left,Left,460
57,4373,switching,predictable,48,Position,Right,Left,Switch,Incongruent,C:\Users\jbarrett\Charlie-master\charlie\stimuli\visual\switching\arrow_blue_left.png,Right,Left,820
58,4373,switching,predictable,49,Position,Left,Right,Non-switch,Incongruent,C:\Users\jbarrett\Charlie-master\charlie\stimuli\visual\switching\arrow_blue_right.png,Left,Right,800
59,4373,switching,predictable,50,Direction,Right,Left,Switch,Incongruent,C:\Users\jbarrett\Charlie-master\charlie\stimuli\visual\switching\arrow_red_left.png,Left,Left,690
60,4373,switching,predictable,51,Direction,Left,Left,Non-switch,Congruent,C:\Users\jbarrett\Charlie-master\charlie\stimuli\visual\switching\arrow_red_left.png,Left,Left,670
61,4373,switching,predictable,52,Position,Right,Left,Switch,Incongruent,C:\Users\jbarrett\Charlie-master\charlie\stimuli\visual\switching\arrow_blue_left.png,Right,Left,880
62,4373,switching,predictable,53,Position,Right,Left,Non-switch,Incongruent,C:\Users\jbarrett\Charlie-master\charlie\stimuli\visual\switching\arrow_blue_left.png,Right,Left,590
63,4373,switching,predictable,54,Direction,Right,Left,Switch,Incongruent,C:\Users\jbarrett\Charlie-master\charlie\stimuli\visual\switching\arrow_red_left.png,Left,Left,2041
64,4373,switching,predictable,55,Direction,Right,Right,Non-switch,Congruent,C:\Users\jbarrett\Charlie-master\charlie\stimuli\visual\switching\arrow_red_right.png,Right,Right,750
65,4373,switching,predictable,56,Position,Left,Right,Switch,Incongruent,C:\Users\jbarrett\Charlie-master\charlie\stimuli\visual\switching\arrow_blue_right.png,Left,Right,840
66,4373,switching,predictable,57,Position,Left,Right,Non-switch,Incongruent,C:\Users\jbarrett\Charlie-master\charlie\stimuli\visual\switching\arrow_blue_right.png,Left,Right,460
67,4373,switching,predictable,58,Direction,Right,Right,Switch,Congruent,C:\Users\jbarrett\Charlie-master\charlie\stimuli\visual\switching\arrow_red_right.png,Right,Right,820
68,4373,switching,predictable,59,Direction,Left,Left,Non-switch,Congruent,C:\Users\jbarrett\Charlie-master\charlie\stimuli\visual\switching\arrow_red_left.png,Left,Left,490
69,4373,switching,predictable,60,Position,Left,Left,Switch,Congruent,C:\Users\jbarrett\Charlie-master\charlie\stimuli\visual\switching\arrow_blue_left.png,Left,Left,630
70,4373,switching,predictable,61,Position,Left,Left,Non-switch,Congruent,C:\Users\jbarrett\Charlie-master\charlie\stimuli\visual\switching\arrow_blue_left.png,Left,Left,520
71,4373,switching,predictable,62,Direction,Right,Right,Switch,Congruent,C:\Users\jbarrett\Charlie-master\charlie\stimuli\visual\switching\arrow_red_right.png,Right,Right,530
72,4373,switching,predictable,63,Direction,Right,Right,Non-switch,Congruent,C:\Users\jbarrett\Charlie-master\charlie\stimuli\visual\switching\arrow_red_right.png,Right,Right,360
73,4373,switching,predictable,64,Position,Right,Right,Switch,Congruent,C:\Users\jbarrett\Charlie-master\charlie\stimuli\visual\switching\arrow_blue_right.png,Right,Right,620
74,4373,switching,predictable,65,Position,Left,Right,Non-switch,Incongruent,C:\Users\jbarrett\Charlie-master\charlie\stimuli\visual\switching\arrow_blue_right.png,Left,Right,700
75,4373,switching,predictable,66,Direction,Right,Right,Switch,Congruent,C:\Users\jbarrett\Charlie-master\charlie\stimuli\visual\switching\arrow_red_right.png,Right,Right,590
76,4373,switching,predictable,67,Direction,Left,Right,Non-switch,Incongruent,C:\Users\jbarrett\Charlie-master\charlie\stimuli\visual\switching\arrow_red_right.png,Right,Right,580
77,4373,switching,predictable,68,Position,Left,Left,Switch,Congruent,C:\Users\jbarrett\Charlie-master\charlie\stimuli\visual\switching\arrow_blue_left.png,Left,Left,600
78,4373,switching,predictable,69,Position,Right,Left,Non-switch,Incongruent,C:\Users\jbarrett\Charlie-master\charlie\stimuli\visual\switching\arrow_blue_left.png,Right,Left,931
79,4373,switching,predictable,70,Direction,Right,Left,Switch,Incongruent,C:\Users\jbarrett\Charlie-master\charlie\stimuli\visual\switching\arrow_red_left.png,Left,Left,830
80,4373,switching,predictable,71,Direction,Right,Left,Non-switch,Incongruent,C:\Users\jbarrett\Charlie-master\charlie\stimuli\visual\switching\arrow_red_left.png,Left,Left,650
81,4373,switching,predictable,72,Position,Right,Left,Switch,Incongruent,C:\Users\jbarrett\Charlie-master\charlie\stimuli\visual\switching\arrow_blue_left.png,Right,Right,18591
82,4373,switching,predictable,73,Position,Left,Right,Non-switch,Incongruent,C:\Users\jbarrett\Charlie-master\charlie\stimuli\visual\switching\arrow_blue_right.png,Left,Left,5181
83,4373,switching,predictable,74,Direction,Right,Right,Switch,Congruent,C:\Users\jbarrett\Charlie-master\charlie\stimuli\visual\switching\arrow_red_right.png,Right,Right,1410
84,4373,switching,predictable,75,Direction,Right,Right,Non-switch,Congruent,C:\Users\jbarrett\Charlie-master\charlie\stimuli\visual\switching\arrow_red_right.png,Right,Right,350
85,4373,switching,predictable,76,Position,Right,Right,Switch,Congruent,C:\Users\jbarrett\Charlie-master\charlie\stimuli\visual\switching\arrow_blue_right.png,Right,Right,1840
86,4373,switching,predictable,77,Position,Left,Right,Non-switch,Incongruent,C:\Users\jbarrett\Charlie-master\charlie\stimuli\visual\switching\arrow_blue_right.png,Left,Right,4450
87,4373,switching,predictable,78,Direction,Left,Left,Switch,Congruent,C:\Users\jbarrett\Charlie-master\charlie\stimuli\visual\switching\arrow_red_left.png,Left,Left,1030
88,4373,switching,predictable,79,Direction,Left,Right,Non-switch,Incongruent,C:\Users\jbarrett\Charlie-master\charlie\stimuli\visual\switching\arrow_red_right.png,Right,Right,1050
89,4373,switching,predictable,80,Position,Right,Left,Switch,Incongruent,C:\Users\jbarrett\Charlie-master\charlie\stimuli\visual\switching\arrow_blue_left.png,Right,Left,890
90,4373,switching,predictable,81,Position,Left,Left,Non-switch,Congruent,C:\Users\jbarrett\Charlie-master\charlie\stimuli\visual\switching\arrow_blue_left.png,Left,Left,540
91,4373,switching,predictable,82,Direction,Left,Left,Switch,Congruent,C:\Users\jbarrett\Charlie-master\charlie\stimuli\visual\switching\arrow_red_left.png,Left,Left,1460
92,4373,switching,predictable,83,Direction,Right,Right,Non-switch,Congruent,C:\Users\jbarrett\Charlie-master\charlie\stimuli\visual\switching\arrow_red_right.png,Right,Right,1201
93,4373,switching,predictable,84,Position,Right,Left,Switch,Incongruent,C:\Users\jbarrett\Charlie-master\charlie\stimuli\visual\switching\arrow_blue_left.png,Right,Left,4240
94,4373,switching,predictable,85,Position,Right,Left,Non-switch,Incongruent,C:\Users\jbarrett\Charlie-master\charlie\stimuli\visual\switching\arrow_blue_left.png,Right,Left,490
95,4373,switching,predictable,86,Direction,Right,Right,Switch,Congruent,C:\Users\jbarrett\Charlie-master\charlie\stimuli\visual\switching\arrow_red_right.png,Right,Right,1920
96,4373,switching,predictable,87,Direction,Right,Right,Non-switch,Congruent,C:\Users\jbarrett\Charlie-master\charlie\stimuli\visual\switching\arrow_red_right.png,Right,Right,1000
97,4373,switching,predictable,88,Position,Right,Right,Switch,Congruent,C:\Users\jbarrett\Charlie-master\charlie\stimuli\visual\switching\arrow_blue_right.png,Right,Right,3070
98,4373,switching,predictable,89,Position,Left,Right,Non-switch,Incongruent,C:\Users\jbarrett\Charlie-master\charlie\stimuli\visual\switching\arrow_blue_right.png,Left,Left,4200
99,4373,switching,predictable,90,Direction,Right,Right,Switch,Congruent,C:\Users\jbarrett\Charlie-master\charlie\stimuli\visual\switching\arrow_red_right.png,Right,Right,1841
100,4373,switching,predictable,91,Direction,Left,Left,Non-switch,Congruent,C:\Users\jbarrett\Charlie-master\charlie\stimuli\visual\switching\arrow_red_left.png,Left,Left,1310
101,4373,switching,predictable,92,Position,Left,Left,Switch,Congruent,C:\Users\jbarrett\Charlie-master\charlie\stimuli\visual\switching\arrow_blue_left.png,Left,Left,1380
102,4373,switching,predictable,93,Position,Right,Right,Non-switch,Congruent,C:\Users\jbarrett\Charlie-master\charlie\stimuli\visual\switching\arrow_blue_right.png,Right,Right,3790
103,4373,switching,predictable,94,Direction,Left,Left,Switch,Congruent,C:\Users\jbarrett\Charlie-master\charlie\stimuli\visual\switching\arrow_red_left.png,Left,Left,2640
104,4373,switching,predictable,95,Direction,Left,Left,Non-switch,Congruent,C:\Users\jbarrett\Charlie-master\charlie\stimuli\visual\switching\arrow_red_left.png,Left,Left,1360
105,4373,switching,predictable,96,Position,Left,Left,Switch,Congruent,C:\Users\jbarrett\Charlie-master\charlie\stimuli\visual\switching\arrow_blue_left.png,Left,Left,2000
106,4373,switching,predictable,97,Position,Right,Right,Non-switch,Congruent,C:\Users\jbarrett\Charlie-master\charlie\stimuli\visual\switching\arrow_blue_right.png,Right,Right,1600
107,4373,switching,predictable,98,Direction,Left,Left,Switch,Congruent,C:\Users\jbarrett\Charlie-master\charlie\stimuli\visual\switching\arrow_red_left.png,Left,Left,821
108,4373,switching,predictable,99,Direction,Left,Right,Non-switch,Incongruent,C:\Users\jbarrett\Charlie-master\charlie\stimuli\visual\switching\arrow_red_right.png,Right,Right,1210
109,4373,switching,predictable,100,Position,Left,Left,Switch,Congruent,C:\Users\jbarrett\Charlie-master\charlie\stimuli\visual\switching\arrow_blue_left.png,Left,Left,1870
110,4373,switching,random,0,Position,Right,Right,n/a,Congruent,C:\Users\jbarrett\Charlie-master\charlie\stimuli\visual\switching\arrow_blue_right.png,Right,Right,2590
111,4373,switching,random,1,Position,Left,Left,Non-switch,Congruent,C:\Users\jbarrett\Charlie-master\charlie\stimuli\visual\switching\arrow_blue_left.png,Left,Left,1480
112,4373,switching,random,2,Position,Right,Right,Non-switch,Congruent,C:\Users\jbarrett\Charlie-master\charlie\stimuli\visual\switching\arrow_blue_right.png,Right,Right,410
113,4373,switching,random,3,Direction,Left,Left,Switch,Congruent,C:\Users\jbarrett\Charlie-master\charlie\stimuli\visual\switching\arrow_red_left.png,Left,Left,460
114,4373,switching,random,4,Position,Right,Left,Switch,Incongruent,C:\Users\jbarrett\Charlie-master\charlie\stimuli\visual\switching\arrow_blue_left.png,Right,Left,880
115,4373,switching,random,5,Position,Right,Left,Non-switch,Incongruent,C:\Users\jbarrett\Charlie-master\charlie\stimuli\visual\switching\arrow_blue_left.png,Right,Right,1390
116,4373,switching,random,6,Position,Left,Right,Non-switch,Incongruent,C:\Users\jbarrett\Charlie-master\charlie\stimuli\visual\switching\arrow_blue_right.png,Left,Right,3120
117,4373,switching,random,7,Direction,Left,Right,Switch,Incongruent,C:\Users\jbarrett\Charlie-master\charlie\stimuli\visual\switching\arrow_red_right.png,Right,Right,1670
118,4373,switching,random,8,Direction,Left,Left,Non-switch,Congruent,C:\Users\jbarrett\Charlie-master\charlie\stimuli\visual\switching\arrow_red_left.png,Left,Left,1050
119,4373,switching,random,9,Direction,Right,Right,Non-switch,Congruent,C:\Users\jbarrett\Charlie-master\charlie\stimuli\visual\switching\arrow_red_right.png,Right,Right,680
120,4373,switching,random,10,Position,Right,Right,Switch,Congruent,C:\Users\jbarrett\Charlie-master\charlie\stimuli\visual\switching\arrow_blue_right.png,Right,Right,1681
121,4373,switching,random,11,Position,Right,Left,Non-switch,Incongruent,C:\Users\jbarrett\Charlie-master\charlie\stimuli\visual\switching\arrow_blue_left.png,Right,Left,2410
122,4373,switching,random,12,Position,Left,Right,Non-switch,Incongruent,C:\Users\jbarrett\Charlie-master\charlie\stimuli\visual\switching\arrow_blue_right.png,Left,Right,800
123,4373,switching,random,13,Position,Left,Left,Non-switch,Congruent,C:\Users\jbarrett\Charlie-master\charlie\stimuli\visual\switching\arrow_blue_left.png,Left,Left,730
124,4373,switching,random,14,Direction,Right,Left,Switch,Incongruent,C:\Users\jbarrett\Charlie-master\charlie\stimuli\visual\switching\arrow_red_left.png,Left,Left,630
125,4373,switching,random,15,Direction,Left,Right,Non-switch,Incongruent,C:\Users\jbarrett\Charlie-master\charlie\stimuli\visual\switching\arrow_red_right.png,Right,Right,730
126,4373,switching,random,16,Direction,Right,Right,Non-switch,Congruent,C:\Users\jbarrett\Charlie-master\charlie\stimuli\visual\switching\arrow_red_right.png,Right,Right,510
127,4373,switching,random,17,Position,Right,Left,Switch,Incongruent,C:\Users\jbarrett\Charlie-master\charlie\stimuli\visual\switching\arrow_blue_left.png,Right,Left,580
